,drugbank_id,drugname,canonical
209,DB00364,OXYGEN,O
211,DB00516,GLYCEROL,O
212,DB00516,METHANOL,O
213,DB00516,OXYGEN,O
215,DB01294,GLYCEROL,O
216,DB01294,METHANOL,O
217,DB01294,OXYGEN,O
219,DB01375,GLYCEROL,O
220,DB01375,METHANOL,O
221,DB01375,OXYGEN,O
223,DB01671,GLYCEROL,O
224,DB01671,METHANOL,O
225,DB01671,OXYGEN,O
227,DB02165,GLYCEROL,O
228,DB02165,METHANOL,O
229,DB02165,OXYGEN,O
231,DB02373,GLYCEROL,O
232,DB02373,METHANOL,O
233,DB02373,OXYGEN,O
235,DB02453,GLYCEROL,O
236,DB02453,METHANOL,O
237,DB02453,OXYGEN,O
239,DB03512,GLYCEROL,O
240,DB03512,METHANOL,O
241,DB03512,OXYGEN,O
243,DB03840,GLYCEROL,O
244,DB03840,METHANOL,O
245,DB03840,OXYGEN,O
247,DB04031,GLYCEROL,O
248,DB04031,METHANOL,O
249,DB04031,OXYGEN,O
251,DB04219,GLYCEROL,O
252,DB04219,METHANOL,O
253,DB04219,OXYGEN,O
255,DB04231,GLYCEROL,O
256,DB04231,METHANOL,O
257,DB04231,OXYGEN,O
259,DB04397,GLYCEROL,O
260,DB04397,METHANOL,O
261,DB04397,OXYGEN,O
263,DB04428,GLYCEROL,O
264,DB04428,METHANOL,O
265,DB04428,OXYGEN,O
267,DB04494,GLYCEROL,O
268,DB04494,METHANOL,O
269,DB04494,OXYGEN,O
271,DB05389,GLYCEROL,O
272,DB05389,METHANOL,O
273,DB05389,OXYGEN,O
275,DB05461,GLYCEROL,O
276,DB05461,METHANOL,O
277,DB05461,OXYGEN,O
279,DB05630,GLYCEROL,O
280,DB05630,METHANOL,O
281,DB05630,OXYGEN,O
283,DB06292,GLYCEROL,O
284,DB06292,METHANOL,O
285,DB06292,OXYGEN,O
287,DB06705,GLYCEROL,O
288,DB06705,METHANOL,O
289,DB06705,OXYGEN,O
291,DB06723,GLYCEROL,O
292,DB06723,METHANOL,O
293,DB06723,OXYGEN,O
295,DB08938,GLYCEROL,O
296,DB08938,METHANOL,O
297,DB08938,OXYGEN,O
299,DB00193,TRAMADOL,CN(C)CC1CCCCC1(C2=CC(=CC=C2)OC)O.Cl
333,DB00198,OSELTAMIVIR,CCC(CC)OC1C=C(CC(C1NC(=O)C)N)C(=O)OCC.OP(=O)(O)O
337,DB00203,SILDENAFIL CITRATE,CCCC1=NN(C2=C1N=C(NC2=O)C3=C(C=CC(=C3)S(=O)(=O)N4CCN(CC4)C)OCC)C.C(C(=O)O)C(CC(=O)O)(C(=O)O)O
338,DB00203,SILDENAFIL CITRATE,CCCC1=NN(C2=C1N=C(NC2=O)C3=C(C=CC(=C3)S(=O)(=O)N4CCN(CC4)C)OCC)C
348,DB00218,MOXIFLOXACIN,COC1=C2C(=CC(=C1N3CC4CCCNC4C3)F)C(=O)C(=CN2C5CC5)C(=O)O.Cl
351,DB00220,NELFINAVIR,CC1=C(C=CC=C1O)C(=O)NC(CSC2=CC=CC=C2)C(CN3CC4CCCCC4CC3C(=O)NC(C)(C)C)O.CS(=O)(=O)O
353,DB05251,NELFINAVIR,CC1=C(C=CC=C1O)C(=O)NC(CSC2=CC=CC=C2)C(CN3CC4CCCCC4CC3C(=O)NC(C)(C)C)O.CS(=O)(=O)O
361,DB00224,INDINAVIR,CC(C)(C)NC(=O)C1CN(CCN1CC(CC(CC2=CC=CC=C2)C(=O)NC3C(CC4=CC=CC=C34)O)O)CC5=CN=CC=C5.OS(=O)(=O)O
363,DB00225,GADODIAMIDE,CNC(=O)CN(CCN(CCN(CC(=O)NC)CC(=O)O)CC(=O)O)CC(=O)O
374,DB00234,REBOXETINE,CCOC1=CC=CC=C1OC(C2CNCCO2)C3=CC=CC=C3.CS(=O)(=O)O
379,DB00235,MILRINONE,CC1=C(C=C(C(=O)N1)C#N)C2=CC=NC=C2.CC(C(=O)O)O
390,DB00254,DOXYCYCLINE,CC1C2C(C3C(C(=O)C(=C(C3(C(=O)C2=C(C4=C1C=CC=C4O)O)O)O)C(=O)N)N(C)C)O.O
396,DB00258,ACETIC ACID,CC(=O)O
397,DB00258,GLATIRAMER ACETATE,CC(=O)O
398,DB00258,LAURIC ACID,CC(=O)O
399,DB00258,OLEIC ACID,CC(=O)O
400,DB00258,SODIUM ACETATE,CC(=O)O
401,DB02176,ACETIC ACID,CC(=O)O
402,DB02176,GLATIRAMER ACETATE,CC(=O)O
403,DB02176,LAURIC ACID,CC(=O)O
404,DB02176,OLEIC ACID,CC(=O)O
405,DB02176,SODIUM ACETATE,CC(=O)O
406,DB03166,ACETIC ACID,CC(=O)O
407,DB03166,GLATIRAMER ACETATE,CC(=O)O
408,DB03166,LAURIC ACID,CC(=O)O
409,DB03166,OLEIC ACID,CC(=O)O
410,DB03166,SODIUM ACETATE,CC(=O)O
411,DB04996,ACETIC ACID,CC(=O)O
412,DB04996,GLATIRAMER ACETATE,CC(=O)O
413,DB04996,LAURIC ACID,CC(=O)O
414,DB04996,OLEIC ACID,CC(=O)O
415,DB04996,SODIUM ACETATE,CC(=O)O
416,DB05296,ACETIC ACID,CC(=O)O
417,DB05296,GLATIRAMER ACETATE,CC(=O)O
418,DB05296,LAURIC ACID,CC(=O)O
419,DB05296,OLEIC ACID,CC(=O)O
420,DB05296,SODIUM ACETATE,CC(=O)O
421,DB05428,ACETIC ACID,CC(=O)O
422,DB05428,GLATIRAMER ACETATE,CC(=O)O
423,DB05428,LAURIC ACID,CC(=O)O
424,DB05428,OLEIC ACID,CC(=O)O
425,DB05428,SODIUM ACETATE,CC(=O)O
427,DB00264,METOPROLOL,CC(C)NCC(COC1=CC=C(C=C1)CCOC)O.CC(C)NCC(COC1=CC=C(C=C1)CCOC)O.C(C(C(=O)O)O)(C(=O)O)O
429,DB00264,METOPROLOL,CC(C)NCC(COC1=CC=C(C=C1)CCOC)O.C(CC(=O)O)C(=O)O
434,DB00268,ROPINIROLE,CCCN(CCC)CCC1=C2CC(=O)NC2=CC=C1.Cl
436,DB00271,DIATRIZOATE,CC(=O)NC1=C(C(=C(C(=C1I)C(=O)[O-])I)NC(=O)C)I.[Na+]
437,DB00271,DIATRIZOATE MEGLUMINE,CC(=O)NC1=C(C(=C(C(=C1I)C(=O)O)I)NC(=O)C)I.CNCC(C(C(C(CO)O)O)O)O
441,DB01223,THEOPHYLLINE,CN1C2=C(C(=O)N(C1=O)C)NC=N2
445,DB01583,TRIIODOTHYRONINE,C1=CC(=C(C=C1OC2=C(C=C(C=C2I)CC(C(=O)O)N)I)I)O
451,DB00282,PAMIDRONATE,C(CN)C(O)(P(=O)(O)[O-])P(=O)(O)[O-].[Na+].[Na+]
457,DB04574,ESTROGENS,CC12CCC3C(C1CCC2=O)CCC4=C3C=CC(=C4)OS(=O)(=O)[O-].[Na+]
458,DB04574,ESTRONE SULFATE,CC12CCC3C(C1CCC2=O)CCC4=C3C=CC(=C4)OS(=O)(=O)[O-].[Na+]
459,DB00286,ESTRONE,CC12CCC3C(C1CCC2=O)CCC4=C3C=CC(=C4)OS(=O)(=O)O
460,DB00286,ESTRONE SULFATE,CC12CCC3C(C1CCC2=O)CCC4=C3C=CC(=C4)OS(=O)(=O)O
465,DB00290,BLEOMYCIN,CC1=C(N=C(N=C1N)C(CC(=O)N)NCC(C(=O)N)N)C(=O)NC(C(C2=CN=CN2)OC3C(C(C(C(O3)CO)O)O)OC4C(C(C(C(O4)CO)O)OC(=O)N)O)C(=O)NC(C)C(C(C)C(=O)NC(C(C)O)C(=O)NCCC5=NC(=CS5)C6=NC(=CS6)C(=O)NCCC[S+](C)C)O.OS(=O)(=O)[O-]
468,DB00296,ROPIVACAINE,CCCN1CCCCC1C(=O)NC2=C(C=CC=C2C)C.Cl
476,DB00301,FLOXACILLIN,CC1=C(C(=NO1)C2=C(C=CC=C2Cl)F)C(=O)NC3C4N(C3=O)C(C(S4)(C)C)C(=O)[O-].[Na+]
481,DB08046,CLODRONIC ACID,C1=CC=C2C(=C1)C(=O)NC2(C3=CC(=C(C=C3)Cl)S(=O)(=O)N)O
492,DB00319,PIPERACILLIN,CCN1CCN(C(=O)C1=O)C(=O)NC(C2=CC=CC=C2)C(=O)NC3C4N(C3=O)C(C(S4)(C)C)C(=O)[O-].[Na+]
495,DB00321,AMITRIPTYLINE,CN(C)CCC=C1C2=CC=CC=C2CCC3=CC=CC=C31.Cl
500,DB00330,ETHAMBUTOL,CCC(CO)NCCNC(CC)CO.Br.Br
502,DB00330,RIVAROXABAN,CCC(CO)NCCNC(CC)CO
505,DB00332,BROMINE,[Br-]
506,DB00462,BROMINE,[Br-]
507,DB00517,BROMINE,[Br-]
508,DB00725,BROMINE,[Br-]
509,DB01477,BROMINE,[Br-]
510,DB04834,BROMINE,[Br-]
511,DB08978,BROMINE,[Br-]
512,DB00332,BROMINE,Br
513,DB00462,BROMINE,Br
514,DB00517,BROMINE,Br
515,DB00725,BROMINE,Br
516,DB01477,BROMINE,Br
517,DB04834,BROMINE,Br
518,DB08978,BROMINE,Br
522,DB00334,OLANZAPINE,CC1=CC2=C(S1)NC3=CC=CC=C3N=C2N4CCN(CC4)C
539,DB00341,CETIRIZINE,C1CN(CCN1CCOCC(=O)O)C(C2=CC=CC=C2)C3=CC=C(C=C3)Cl.Cl.Cl
548,DB00358,MEFLOQUINE,C1CCNC(C1)C(C2=CC(=NC3=C2C=CC=C3C(F)(F)F)C(F)(F)F)O.Cl
557,DB00361,VINORELBINE,CCC1=CC2CC(C3=C(CN(C2)C1)C4=CC=CC=C4N3)(C5=C(C=C6C(=C5)C78CCN9C7C(C=CC9)(C(C(C8N6C)(C(=O)OC)O)OC(=O)C)CC)OC)C(=O)OC.C(C(C(=O)O)O)(C(=O)O)O.C(C(C(=O)O)O)(C(=O)O)O
558,DB00363,CLOZAPINE,CN1CCN(CC1)C2=NC3=C(C=CC(=C3)Cl)NC4=CC=CC=C42
559,DB00363,TRIAMCINOLONE ACETONIDE,CN1CCN(CC1)C2=NC3=C(C=CC(=C3)Cl)NC4=CC=CC=C42
560,DB00363,CLOZAPINE,CN1CCN(CC1)C2=NC3=C(C=CC(=C3)Cl)NC4=CC=CC=C42.Cl
561,DB00364,SUCRALFATE,C(C1C(C(C(C(O1)OC2(C(C(C(O2)OS(=O)(=O)O[Al])OS(=O)(=O)O[Al])OS(=O)(=O)O[Al])COS(=O)(=O)O[Al])OS(=O)(=O)O[Al])OS(=O)(=O)O[Al])OS(=O)(=O)O[Al])OS(=O)(=O)O[Al].O.O.O.O.O.O.O.O.O.O.O.O.O.O.O.O.O.O.O.O.O.O.O.O.O.O.O.O.O.O.O.O.O.O.O.O.O.O.O.O.[Al].[Al].[Al].[Al].[Al].[Al].[Al].[Al]
566,DB00368,NOREPINEPHRINE,C1=CC(=C(C=C1C(CN)O)O)O.C(C(C(=O)O)O)(C(=O)O)O.O
571,DB00377,AUROTHIOGLUCOSE,C1CC2CN(C(=O)C3=CC=CC(=C23)C1)C4CN5CCC4CC5
579,DB00379,MEXILETINE,CC1=C(C(=CC=C1)C)OCC(C)N.Cl
580,DB07129,MEXILETINE,CC1=C(C(=CC=C1)C)OCC(C)N.Cl
586,DB00382,TACRINE,C1CCC2=NC3=CC=CC=C3C(=C2C1)N.O.Cl
588,DB00382,TACRINE,C1CCC2=NC3=CC=CC=C3C(=C2C1)N.Cl
601,DB00398,SORAFENIB,CC1=CC=C(C=C1)S(=O)(=O)O.CNC(=O)C1=NC=CC(=C1)OC2=CC=C(C=C2)NC(=O)NC3=CC(=C(C=C3)Cl)C(F)(F)F
609,DB00405,TERIFLUNOMIDE,CN(C)CCC(C1=CC=C(C=C1)Br)C2=CC=CC=N2
611,DB00411,CARBACHOL,C[N+](C)(C)CCOC(=O)N
612,DB00411,CARBACHOL,C[N+](C)(C)CCOC(=O)N.[Cl-]
613,DB00411,CHLORINE,Cl
614,DB00411,HYDROCHLORIC ACID,Cl
615,DB00515,CHLORINE,Cl
616,DB00515,HYDROCHLORIC ACID,Cl
617,DB00534,CHLORINE,Cl
618,DB00534,HYDROCHLORIC ACID,Cl
619,DB00761,CHLORINE,Cl
620,DB00761,HYDROCHLORIC ACID,Cl
621,DB01164,CHLORINE,Cl
622,DB01164,HYDROCHLORIC ACID,Cl
623,DB01482,CHLORINE,Cl
624,DB01482,HYDROCHLORIC ACID,Cl
625,DB03681,CHLORINE,Cl
626,DB03681,HYDROCHLORIC ACID,Cl
627,DB04819,CHLORINE,Cl
628,DB04819,HYDROCHLORIC ACID,Cl
629,DB04836,CHLORINE,Cl
630,DB04836,HYDROCHLORIC ACID,Cl
631,DB04874,CHLORINE,Cl
632,DB04874,HYDROCHLORIC ACID,Cl
633,DB04972,CHLORINE,Cl
634,DB04972,HYDROCHLORIC ACID,Cl
635,DB04996,CHLORINE,Cl
636,DB04996,HYDROCHLORIC ACID,Cl
637,DB05302,CHLORINE,Cl
638,DB05302,HYDROCHLORIC ACID,Cl
639,DB05339,CHLORINE,Cl
640,DB05339,HYDROCHLORIC ACID,Cl
641,DB05381,CHLORINE,Cl
642,DB05381,HYDROCHLORIC ACID,Cl
643,DB05383,CHLORINE,Cl
644,DB05383,HYDROCHLORIC ACID,Cl
645,DB05461,CHLORINE,Cl
646,DB05461,HYDROCHLORIC ACID,Cl
647,DB05508,CHLORINE,Cl
648,DB05508,HYDROCHLORIC ACID,Cl
649,DB05708,CHLORINE,Cl
650,DB05708,HYDROCHLORIC ACID,Cl
651,DB05738,CHLORINE,Cl
652,DB05738,HYDROCHLORIC ACID,Cl
653,DB05790,CHLORINE,Cl
654,DB05790,HYDROCHLORIC ACID,Cl
655,DB05792,CHLORINE,Cl
656,DB05792,HYDROCHLORIC ACID,Cl
657,DB05837,CHLORINE,Cl
658,DB05837,HYDROCHLORIC ACID,Cl
659,DB05891,CHLORINE,Cl
660,DB05891,HYDROCHLORIC ACID,Cl
661,DB06402,CHLORINE,Cl
662,DB06402,HYDROCHLORIC ACID,Cl
663,DB08836,CHLORINE,Cl
664,DB08836,HYDROCHLORIC ACID,Cl
665,DB08913,CHLORINE,Cl
666,DB08913,HYDROCHLORIC ACID,Cl
667,DB08986,CHLORINE,Cl
668,DB08986,HYDROCHLORIC ACID,Cl
669,DB08990,CHLORINE,Cl
670,DB08990,HYDROCHLORIC ACID,Cl
671,DB00411,CHLORIDES,[Cl-]
672,DB00411,CHLORINE,[Cl-]
673,DB00411,POTASSIUM CHLORIDE,[Cl-]
674,DB00411,SODIUM CHLORIDE,[Cl-]
675,DB00515,CHLORIDES,[Cl-]
676,DB00515,CHLORINE,[Cl-]
677,DB00515,POTASSIUM CHLORIDE,[Cl-]
678,DB00515,SODIUM CHLORIDE,[Cl-]
679,DB00534,CHLORIDES,[Cl-]
680,DB00534,CHLORINE,[Cl-]
681,DB00534,POTASSIUM CHLORIDE,[Cl-]
682,DB00534,SODIUM CHLORIDE,[Cl-]
683,DB00761,CHLORIDES,[Cl-]
684,DB00761,CHLORINE,[Cl-]
685,DB00761,POTASSIUM CHLORIDE,[Cl-]
686,DB00761,SODIUM CHLORIDE,[Cl-]
687,DB01164,CHLORIDES,[Cl-]
688,DB01164,CHLORINE,[Cl-]
689,DB01164,POTASSIUM CHLORIDE,[Cl-]
690,DB01164,SODIUM CHLORIDE,[Cl-]
691,DB01482,CHLORIDES,[Cl-]
692,DB01482,CHLORINE,[Cl-]
693,DB01482,POTASSIUM CHLORIDE,[Cl-]
694,DB01482,SODIUM CHLORIDE,[Cl-]
695,DB03681,CHLORIDES,[Cl-]
696,DB03681,CHLORINE,[Cl-]
697,DB03681,POTASSIUM CHLORIDE,[Cl-]
698,DB03681,SODIUM CHLORIDE,[Cl-]
699,DB04819,CHLORIDES,[Cl-]
700,DB04819,CHLORINE,[Cl-]
701,DB04819,POTASSIUM CHLORIDE,[Cl-]
702,DB04819,SODIUM CHLORIDE,[Cl-]
703,DB04836,CHLORIDES,[Cl-]
704,DB04836,CHLORINE,[Cl-]
705,DB04836,POTASSIUM CHLORIDE,[Cl-]
706,DB04836,SODIUM CHLORIDE,[Cl-]
707,DB04874,CHLORIDES,[Cl-]
708,DB04874,CHLORINE,[Cl-]
709,DB04874,POTASSIUM CHLORIDE,[Cl-]
710,DB04874,SODIUM CHLORIDE,[Cl-]
711,DB04972,CHLORIDES,[Cl-]
712,DB04972,CHLORINE,[Cl-]
713,DB04972,POTASSIUM CHLORIDE,[Cl-]
714,DB04972,SODIUM CHLORIDE,[Cl-]
715,DB04996,CHLORIDES,[Cl-]
716,DB04996,CHLORINE,[Cl-]
717,DB04996,POTASSIUM CHLORIDE,[Cl-]
718,DB04996,SODIUM CHLORIDE,[Cl-]
719,DB05302,CHLORIDES,[Cl-]
720,DB05302,CHLORINE,[Cl-]
721,DB05302,POTASSIUM CHLORIDE,[Cl-]
722,DB05302,SODIUM CHLORIDE,[Cl-]
723,DB05339,CHLORIDES,[Cl-]
724,DB05339,CHLORINE,[Cl-]
725,DB05339,POTASSIUM CHLORIDE,[Cl-]
726,DB05339,SODIUM CHLORIDE,[Cl-]
727,DB05381,CHLORIDES,[Cl-]
728,DB05381,CHLORINE,[Cl-]
729,DB05381,POTASSIUM CHLORIDE,[Cl-]
730,DB05381,SODIUM CHLORIDE,[Cl-]
731,DB05383,CHLORIDES,[Cl-]
732,DB05383,CHLORINE,[Cl-]
733,DB05383,POTASSIUM CHLORIDE,[Cl-]
734,DB05383,SODIUM CHLORIDE,[Cl-]
735,DB05461,CHLORIDES,[Cl-]
736,DB05461,CHLORINE,[Cl-]
737,DB05461,POTASSIUM CHLORIDE,[Cl-]
738,DB05461,SODIUM CHLORIDE,[Cl-]
739,DB05508,CHLORIDES,[Cl-]
740,DB05508,CHLORINE,[Cl-]
741,DB05508,POTASSIUM CHLORIDE,[Cl-]
742,DB05508,SODIUM CHLORIDE,[Cl-]
743,DB05708,CHLORIDES,[Cl-]
744,DB05708,CHLORINE,[Cl-]
745,DB05708,POTASSIUM CHLORIDE,[Cl-]
746,DB05708,SODIUM CHLORIDE,[Cl-]
747,DB05738,CHLORIDES,[Cl-]
748,DB05738,CHLORINE,[Cl-]
749,DB05738,POTASSIUM CHLORIDE,[Cl-]
750,DB05738,SODIUM CHLORIDE,[Cl-]
751,DB05790,CHLORIDES,[Cl-]
752,DB05790,CHLORINE,[Cl-]
753,DB05790,POTASSIUM CHLORIDE,[Cl-]
754,DB05790,SODIUM CHLORIDE,[Cl-]
755,DB05792,CHLORIDES,[Cl-]
756,DB05792,CHLORINE,[Cl-]
757,DB05792,POTASSIUM CHLORIDE,[Cl-]
758,DB05792,SODIUM CHLORIDE,[Cl-]
759,DB05837,CHLORIDES,[Cl-]
760,DB05837,CHLORINE,[Cl-]
761,DB05837,POTASSIUM CHLORIDE,[Cl-]
762,DB05837,SODIUM CHLORIDE,[Cl-]
763,DB05891,CHLORIDES,[Cl-]
764,DB05891,CHLORINE,[Cl-]
765,DB05891,POTASSIUM CHLORIDE,[Cl-]
766,DB05891,SODIUM CHLORIDE,[Cl-]
767,DB06402,CHLORIDES,[Cl-]
768,DB06402,CHLORINE,[Cl-]
769,DB06402,POTASSIUM CHLORIDE,[Cl-]
770,DB06402,SODIUM CHLORIDE,[Cl-]
771,DB08836,CHLORIDES,[Cl-]
772,DB08836,CHLORINE,[Cl-]
773,DB08836,POTASSIUM CHLORIDE,[Cl-]
774,DB08836,SODIUM CHLORIDE,[Cl-]
775,DB08913,CHLORIDES,[Cl-]
776,DB08913,CHLORINE,[Cl-]
777,DB08913,POTASSIUM CHLORIDE,[Cl-]
778,DB08913,SODIUM CHLORIDE,[Cl-]
779,DB08986,CHLORIDES,[Cl-]
780,DB08986,CHLORINE,[Cl-]
781,DB08986,POTASSIUM CHLORIDE,[Cl-]
782,DB08986,SODIUM CHLORIDE,[Cl-]
783,DB08990,CHLORIDES,[Cl-]
784,DB08990,CHLORINE,[Cl-]
785,DB08990,POTASSIUM CHLORIDE,[Cl-]
786,DB08990,SODIUM CHLORIDE,[Cl-]
787,DB00412,ROSIGLITAZONE,CN(CCOC1=CC=C(C=C1)CC2C(=O)NC(=O)S2)C3=CC=CC=N3.Cl
790,DB00412,ROSIGLITAZONE,CN(CCOC1=CC=C(C=C1)CC2C(=O)NC(=O)S2)C3=CC=CC=N3.C(=CC(=O)O)C(=O)O
792,DB00415,AMPICILLIN,CC1(C(N2C(S1)C(C2=O)NC(=O)C(C3=CC=CC=C3)N)C(=O)O)C.O.O.O
793,DB00415,AMPICILLIN,CC1(C(N2C(S1)C(C2=O)NC(=O)C(C3=CC=CC=C3)N)C(=O)[O-])C.[Na+]
794,DB00416,IODINE,I
795,DB00483,IODINE,I
796,DB04445,IODINE,I
797,DB06715,IODINE,I
800,DB00417,PENICILLIN V,CC1(C(N2C(S1)C(C2=O)NC(=O)COC3=CC=CC=C3)C(=O)[O-])C.[K+]
813,DB00422,METHYLPHENIDATE,COC(=O)C(C1CCCCN1)C2=CC=CC=C2.Cl
814,DB06701,METHYLPHENIDATE,COC(=O)C(C1CCCCN1)C2=CC=CC=C2.Cl
817,DB00424,ATROPINE,CN1C2CCC1CC(C2)OC(=O)C(CO)C3=CC=CC=C3.CN1C2CCC1CC(C2)OC(=O)C(CO)C3=CC=CC=C3.O.OS(=O)(=O)O
818,DB00572,ATROPINE,CN1C2CCC1CC(C2)OC(=O)C(CO)C3=CC=CC=C3.CN1C2CCC1CC(C2)OC(=O)C(CO)C3=CC=CC=C3.O.OS(=O)(=O)O
825,DB00424,ATROPINE,CN1C2CCC1CC(C2)OC(=O)C(CO)C3=CC=CC=C3.OS(=O)(=O)O
826,DB00424,BILIRUBIN,CN1C2CCC1CC(C2)OC(=O)C(CO)C3=CC=CC=C3.OS(=O)(=O)O
827,DB00572,ATROPINE,CN1C2CCC1CC(C2)OC(=O)C(CO)C3=CC=CC=C3.OS(=O)(=O)O
828,DB00572,BILIRUBIN,CN1C2CCC1CC(C2)OC(=O)C(CO)C3=CC=CC=C3.OS(=O)(=O)O
836,DB00437,ALLOPURINOL,C1=NNC2=C1C(=O)NC=N2
837,DB00438,CEFTAZIDIME,CC(C)(C(=O)O)ON=C(C1=CSC(=N1)N)C(=O)NC2C3N(C2=O)C(=C(CS3)C[N+]4=CC=CC=C4)C(=O)[O-]
838,DB00438,CEFTAZIDIME,CC(C)(C(=O)O)ON=C(C1=CSC(=N1)N)C(=O)NC2C3N(C2=O)C(=C(CS3)C[N+]4=CC=CC=C4)C(=O)[O-].O.O.O.O.O
840,DB00439,CERIVASTATIN,CC(C)C1=C(C(=C(C(=N1)C(C)C)COC)C2=CC=C(C=C2)F)C=CC(CC(CC(=O)[O-])O)O.[Na+]
842,DB03125,TRIMETHOPRIM,COC1=CC(=CC(=C1OC)OC)CC2=CN=C(N=C2N)N
843,DB00440,TRIMETHOPRIM,CC(C(=O)O)O.COC1=CC(=CC(=C1OC)OC)CC2=CN=C(N=C2N)N
844,DB03125,TRIMETHOPRIM,CC(C(=O)O)O.COC1=CC(=CC(=C1OC)OC)CC2=CN=C(N=C2N)N
847,DB00441,GEMCITABINE,C1=CN(C(=O)N=C1N)C2C(C(C(O2)CO)O)(F)F.Cl
854,DB01234,BETAMETHASONE,CC1CC2C3CCC4=CC(=O)C=CC4(C3(C(CC2(C1(C(=O)CO)O)C)O)F)C
866,DB01234,BETAMETHASONE VALERATE,CC1CC2C3CCC4=CC(=O)C=CC4(C3(C(CC2(C1(C(=O)CO)O)C)O)F)C
877,DB00997,EPIRUBICIN,CC1C(C(CC(O1)OC2CC(CC3=C2C(=C4C(=C3O)C(=O)C5=C(C4=O)C(=CC=C5)OC)O)(C(=O)CO)O)N)O
889,DB00509,THYROXINE,C1=C(C=C(C(=C1I)OC2=CC(=C(C(=C2)I)O)I)I)CC(C(=O)O)N
890,DB01583,THYROXINE,C1=C(C=C(C(=C1I)OC2=CC(=C(C(=C2)I)O)I)I)CC(C(=O)O)N
894,DB00451,THYROXINE,C1=C(C=C(C(=C1I)OC2=CC(=C(C(=C2)I)O)I)I)CC(C(=O)[O-])N.O.[Na+]
895,DB00509,THYROXINE,C1=C(C=C(C(=C1I)OC2=CC(=C(C(=C2)I)O)I)I)CC(C(=O)[O-])N.O.[Na+]
896,DB01583,THYROXINE,C1=C(C=C(C(=C1I)OC2=CC(=C(C(=C2)I)O)I)I)CC(C(=O)[O-])N.O.[Na+]
902,DB00452,NEOMYCIN,C1C(C(C(C(C1N)OC2C(C(C(C(O2)CN)O)O)N)OC3C(C(C(O3)CO)OC4C(C(C(C(O4)CN)O)O)N)O)O)N.OS(=O)(=O)O.OS(=O)(=O)O.OS(=O)(=O)O
903,DB00994,NEOMYCIN,C1C(C(C(C(C1N)OC2C(C(C(C(O2)CN)O)O)N)OC3C(C(C(O3)CO)OC4C(C(C(C(O4)CN)O)O)N)O)O)N.OS(=O)(=O)O.OS(=O)(=O)O.OS(=O)(=O)O
904,DB00457,PRAZOSIN,COC1=C(C=C2C(=C1)C(=NC(=N2)N3CCN(CC3)C(=O)C4=CC=CO4)N)OC.O.Cl
906,DB00457,PRAZOSIN,COC1=C(C=C2C(=C1)C(=NC(=N2)N3CCN(CC3)C(=O)C4=CC=CO4)N)OC.Cl
908,DB00458,IMIPRAMINE,CN(C)CCCN1C2=CC=CC=C2CCC3=CC=CC=C31.Cl
909,DB00465,KETOROLAC,C1CN2C(=CC=C2C(=O)C3=CC=CC=C3)C1C(=O)O.C(C(CO)(CO)N)O
913,DB00908,QUININE,COC1=CC2=C(C=CN=C2C=C1)C(C3CC4CCN3CC4C=C)O
914,DB01346,QUININE,COC1=CC2=C(C=CN=C2C=C1)C(C3CC4CCN3CC4C=C)O
942,DB00471,MONTELUKAST,CC(C)(C1=CC=CC=C1CCC(C2=CC=CC(=C2)C=CC3=NC4=C(C=CC(=C4)Cl)C=C3)SCC5(CC5)CC(=O)[O-])O.[Na+]
952,DB00472,FLUOXETINE,CNCCC(C1=CC=CC=C1)OC2=CC=C(C=C2)C(F)(F)F.Cl
953,DB08472,FLUOXETINE,CNCCC(C1=CC=CC=C1)OC2=CC=C(C=C2)C(F)(F)F.Cl
954,DB08544,FLUOXETINE,CNCCC(C1=CC=CC=C1)OC2=CC=C(C=C2)C(F)(F)F.Cl
956,DB00477,CHLORPROMAZINE,CN(C)CCCN1C2=CC=CC=C2SC3=C1C=C(C=C3)Cl.Cl
958,DB00481,RALOXIFENE HYDROCHLORIDE,C1CCN(CC1)CCOC2=CC=C(C=C2)C(=O)C3=C(SC4=C3C=CC(=C4)O)C5=CC=C(C=C5)O.Cl
963,DB00484,BRIMONIDINE TARTRATE,C1CN=C(N1)NC2=C(C3=NC=CN=C3C=C2)Br.C(C(C(=O)O)O)(C(=O)O)O
971,DB00492,FOSINOPRIL,CCC(=O)OC(C(C)C)OP(=O)(CCCCC1=CC=CC=C1)CC(=O)N2CC(CC2C(=O)[O-])C3CCCCC3.[Na+]
974,DB00493,CEFOTAXIME,CC(=O)OCC1=C(N2C(C(C2=O)NC(=O)C(=NOC)C3=CSC(=N3)N)SC1)C(=O)[O-].[Na+]
984,DB00501,CIMETIDINE,CC1=C(N=CN1)CSCCNC(=NC)NC#N.Cl
985,DB00502,HALOPERIDOL,C1CN(CCC1(C2=CC=C(C=C2)Cl)O)CCCC(=O)C3=CC=C(C=C3)F.Cl
995,DB00514,DEXTROMETHORPHAN,CN1CCC23CCCCC2C1CC4=C3C=C(C=C4)OC.Br
996,DB00516,QUARTZ,O=[Si]=O
997,DB00516,SILICON DIOXIDE,O=[Si]=O
1005,DB00523,ISOTRETINOIN,CC1=C(C(CCC1)(C)C)C=CC(=CC=CC(=CC(=O)O)C)C
